,movieId,title,genres_x,user_count,rating_avg,imdbId,tconst,isAdult,startYear,runtimeMinutes,genres_y,directors,writers,actors
5483,7836,Woodstock (1970),Documentary|Musical,1058,3.895557655954631,66580,tt0066580,0,1970,184,"Documentary,History,Music",nm0905579,\N,
5484,7840,Gunga Din (1939),Adventure|Comedy|War,412,3.650485436893204,31398,tt0031398,0,1939,117,"Adventure,Comedy,War",nm0828419,"nm0768540,nm0347451,nm0372942,nm0531269,nm0456017,nm0001203,nm0169556,nm0173303,nm0493071,nm0629580,nm0892044","['nm0000026', 'nm0000021', 'nm0572142', 'nm0001195']"
5485,7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,350,3.7314285714285713,106936,tt0106936,0,1993,100,"Action,Comedy,History",nm0477035,"nm0150977,nm6970271,nm0311508,nm0149644","['nm0001472', 'nm0796196', 'nm0718348', 'nm0158414']"
5486,7881,White Zombie (1932),Horror,158,3.088607594936709,23694,tt0023694,0,1932,69,Horror,nm0356931,"nm0922951,nm2690196","['nm0000509', 'nm0068705', 'nm0147248', 'nm0292537']"
5487,7883,I Walked with a Zombie (1943),Drama|Horror,259,3.474903474903475,36027,tt0036027,0,1943,69,"Drama,Fantasy,Horror",nm0869664,"nm0802561,nm0942027,nm0908681,nm0111576","['nm0214168', 'nm0007218', 'nm0255199', 'nm0057121']"
5488,7884,Highway 61 (1991),Comedy,109,3.5871559633027523,102035,tt0102035,0,1991,102,"Comedy,Music",nm0567680,"nm0535821,nm0567680,nm0001528","['nm0001528', 'nm0119541', 'nm0664387', 'nm0106539']"
5489,7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,283,3.6007067137809186,61791,tt0061791,0,1967,121,"Comedy,Musical",nm0842582,"nm0123242,nm0918485,nm0146902,nm0574926,nm0842582","['nm0607666', 'nm0497891', 'nm0884964', 'nm0853531']"
5490,7889,Pat Garrett and Billy the Kid (1973),Western,319,3.5564263322884013,70518,tt0070518,0,1973,122,"Biography,Drama,Western",nm0001603,nm0943382,"['nm0000336', 'nm0001434', 'nm0001395', 'nm0432827']"
5491,7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,300,3.49,58700,tt0058700,0,1964,86,"Drama,Horror,Sci-Fi","nm0706575,nm0758508","nm0558577,nm0500067,nm1856964,nm0706575","['nm0001637', 'nm0079399', 'nm0199618', 'nm0744351']"
5492,7894,"Duck, You Sucker (1971)",Action|Western,402,3.610696517412936,67140,tt0067140,0,1971,157,"Drama,War,Western",nm0001466,"nm0001466,nm0006872,nm0898812,nm0209684,nm2376172","['nm0001768', 'nm0000336', 'nm0885123', 'nm0599998']"
5493,7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,337,3.7032640949554896,71249,tt0071249,0,1974,112,"Action,Crime,Drama",nm0001603,"nm0206137,nm0001603,nm0468614","['nm0643105', 'nm0891835', 'nm0916434', 'nm0949574']"
5494,7896,Ride the High Country (1962),Adventure|Drama|Western,228,3.603070175438596,56412,tt0056412,0,1962,94,"Drama,Western",nm0001603,"nm0831694,nm0001603,nm0731679","['nm0566948', 'nm0000068', 'nm0366866', 'nm0823594']"
5495,7897,"Ballad of Cable Hogue, The (1970)",Comedy|Western,166,3.536144578313253,65446,tt0065446,0,1970,121,"Comedy,Drama,Romance",nm0001603,"nm0186833,nm0672127,nm0206137","['nm0001673', 'nm0001771', 'nm0001831', 'nm0001510']"
5496,7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,154,3.6298701298701297,72913,tt0072913,0,1976,93,"Action,Drama,Fantasy",nm0911093,nm0911093,"['nm0911093', 'nm0160890', 'nm0436340', 'nm0432005']"
5497,7915,Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy,195,3.5923076923076924,170544,tt0170544,0,1998,111,"Action,Adventure,Comedy",nm0620294,"nm0620294,nm1158253","['nm0443559', 'nm0297956', 'nm0396231', 'nm0644570']"
5498,7918,"Indian Runner, The (1991)",Drama,166,3.4367469879518078,102116,tt0102116,0,1991,127,Drama,nm0000576,nm0000576,"['nm0001556', 'nm0001557', 'nm0000420', 'nm0000099']"
5499,7919,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,180,3.841666666666667,40979,tt0040979,0,1948,98,"Crime,Drama,Romance",nm0000041,"nm0879939,nm0000041","['nm0793766', 'nm0001536', 'nm0945468', 'nm0463152']"
5500,7920,Desperate Living (1977),Comedy|Crime,173,3.7630057803468207,75936,tt0075936,0,1977,90,"Comedy,Crime,Fantasy",nm0000691,nm0000691,"['nm0719294', 'nm0831467', 'nm0523056', 'nm0557298']"
5501,7923,Rolling Thunder (1977),Action|Drama,123,3.5284552845528454,76637,tt0076637,0,1977,95,"Crime,Drama,Thriller",nm0283500,"nm0001707,nm0332392","['nm0001137', 'nm0000169', 'nm0371495', 'nm0078940']"
5502,7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,473,3.91754756871036,41699,tt0041699,0,1949,122,"Crime,Drama,Film-Noir",nm0000041,"nm0452878,nm0000041","['nm0001536', 'nm0793766', 'nm0043396', 'nm0594542']"
5503,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,1138,3.949033391915641,51808,tt0051808,0,1958,139,"Action,Adventure,Drama",nm0000041,"nm0452878,nm0644823,nm0368074,nm0000041","['nm0001536', 'nm0879947', 'nm0156928', 'nm0297869']"
5504,7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,786,4.141857506361323,57565,tt0057565,0,1963,143,"Crime,Drama,Mystery",nm0000041,"nm0644823,nm0452878,nm0386750,nm0000041,nm0402805","['nm0001536', 'nm0755403', 'nm0619938', 'nm0434593']"
5505,7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,305,3.039344262295082,105121,tt0105121,0,1991,102,"Comedy,Horror,Mystery",nm0000127,nm0000127,"['nm0010781', 'nm0569239', 'nm0732133', 'nm0486277']"
5506,7932,Dark Days (2000),Documentary,469,3.8230277185501063,235327,tt0235327,0,2000,82,Documentary,nm0003786,\N,
5507,7933,"Night in Casablanca, A (1946)",Comedy,232,3.603448275862069,38777,tt0038777,0,1946,85,"Comedy,Family",nm0562845,"nm0276284,nm0452134,nm0850895","['nm0000050', 'nm0555617', 'nm0555597', 'nm0236866']"
5508,7934,Zelig (1983),Comedy,1377,3.782135076252724,86637,tt0086637,0,1983,79,Comedy,nm0000095,nm0000095,"['nm0000095', 'nm0001201', 'nm0394632', 'nm0118796']"
5509,7936,Shame (Skammen) (1968),Drama|War,211,3.8578199052132702,63611,tt0063611,0,1968,103,Drama,nm0000005,nm0000005,"['nm0880521', 'nm0001884', 'nm0299827', 'nm0085038']"
5510,7937,"Silence, The (Tystnaden) (1963)",Drama,405,3.954320987654321,57611,tt0057611,0,1963,96,Drama,nm0000005,nm0000005,"['nm0015957', 'nm0862026', 'nm0511458', 'nm0540311', 'nm0415720', 'nm0512502']"
5511,7938,Winter Light (Nattvardsgästerna) (1963),Drama,463,4.025917926565874,57358,tt0057358,0,1963,81,Drama,nm0000005,nm0000005,"['nm0862026', 'nm0085038', 'nm0511458', 'nm0001884']"
5512,7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,508,4.005905511811024,55499,tt0055499,0,1961,90,Drama,nm0000005,nm0000005,"['nm0027683', 'nm0085038', 'nm0001884', 'nm0664885']"
5513,7940,The Magician (1958),Drama,206,3.75,51365,tt0051365,0,1958,101,"Comedy,Drama",nm0000005,nm0000005,"['nm0001884', 'nm0862026', 'nm0085038', 'nm0927711']"
5514,7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,391,3.965473145780051,48641,tt0048641,0,1955,109,"Comedy,Romance",nm0000005,nm0000005,"['nm0414965', 'nm0196992', 'nm0027683', 'nm0137808']"
5515,7942,Summer with Monika (Sommaren med Monika) (1953),Drama|Romance,221,3.638009049773756,46345,tt0046345,0,1953,96,"Drama,Romance",nm0000005,"nm0283910,nm0000005","['nm0027683', 'nm0252299', 'nm0247954', 'nm0294882']"
5516,7943,"Killers, The (1946)",Crime|Film-Noir,507,3.891518737672584,38669,tt0038669,0,1946,103,"Crime,Drama,Film-Noir",nm0802563,"nm0892044,nm0002133,nm0001379,nm0112218","['nm0000044', 'nm0001257', 'nm0639529', 'nm0215260']"
5517,7944,"Night of the Iguana, The (1964)",Drama|Thriller,268,3.78544776119403,58404,tt0058404,0,1964,125,Drama,nm0001379,"nm0931783,nm0892044,nm0001379","['nm0000009', 'nm0001257', 'nm0000039', 'nm0528987']"
5518,7951,Nightbreed (1990),Fantasy|Horror,325,3.2784615384615385,100260,tt0100260,0,1990,102,"Action,Fantasy,Horror",nm0000850,nm0000850,"['nm0001729', 'nm0000343', 'nm0090321', 'nm0354024']"
5519,7976,Ken Park (2002),Drama,369,3.182926829268293,209077,tt0209077,0,2002,93,Drama,"nm0164187,nm0005767","nm0005101,nm0164187","['nm1076235', 'nm0120023', 'nm1232566', 'nm0199920']"
5520,7979,Monterey Pop (1968),Documentary|Musical,283,3.954063604240283,64689,tt0064689,0,1968,78,"Documentary,History,Music",nm0672060,\N,"['nm0714727', 'nm0001342', 'nm0788170', 'nm0567710']"
5521,7980,"Bridge Too Far, A (1977)",Action|Drama|War,1222,3.730360065466448,75784,tt0075784,0,1977,175,"Drama,History,War",nm0000277,"nm0752485,nm0001279","['nm0000125', 'nm0641939', 'nm0000323', 'nm0000059']"
5522,7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,2394,3.960317460317461,338564,tt0338564,0,2002,101,"Action,Crime,Drama","nm0490487,nm0538320","nm0538320,nm0159039","['nm0490489', 'nm0504897', 'nm0938893', 'nm0874676']"
5523,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,890,3.6235955056179776,365376,tt0365376,0,2003,114,"Drama,Horror,Mystery",nm0453518,nm0453518,"['nm1280145', 'nm0947514', 'nm0453448', 'nm1371529']"
5524,7983,Broadway Danny Rose (1984),Comedy,765,3.737254901960784,87003,tt0087003,0,1984,84,Comedy,nm0000095,nm0000095,"['nm0000095', 'nm0001201', 'nm0287173', 'nm0056310']"
5525,7984,From Beyond (1986),Horror|Sci-Fi,388,3.431701030927835,91083,tt0091083,0,1986,85,"Horror,Sci-Fi",nm0002340,"nm0522454,nm0951206,nm0660016,nm0002340","['nm0001062', 'nm0186225', 'nm0814811', 'nm0286010']"
5526,7986,Robot Jox (1990),Sci-Fi,119,2.4201680672268906,102800,tt0102800,0,1989,85,"Action,Sci-Fi,Thriller",nm0002340,"nm0002340,nm0354807","['nm0334048', 'nm0424509', 'nm0467178', 'nm0760203']"
5527,7988,Space Truckers (1996),Comedy|Sci-Fi,150,2.66,120199,tt0120199,0,1996,95,"Adventure,Comedy,Sci-Fi",nm0002340,"nm1949279,nm0002340","['nm0516385', 'nm0064155', 'nm0288260', 'nm0727300']"
5528,7990,Rock 'N' Roll High School (1979),Comedy|Musical,264,3.422348484848485,79813,tt0079813,0,1979,93,"Comedy,Music","nm0001102,nm0035106","nm0926073,nm0245299,nm0564323,nm0035106,nm0001102","['nm0001753', 'nm0887701', 'nm0397212', 'nm0949477']"
5529,7991,Death Race 2000 (1975),Action|Sci-Fi,622,3.237942122186495,72856,tt0072856,0,1975,80,"Action,Comedy,Sci-Fi",nm0000860,"nm0858379,nm0341458,nm0577477","['nm0001016', 'nm0000230', 'nm0341097', 'nm0001862']"
5530,7993,"Bucket Of Blood, A (1959)",Comedy|Horror,111,3.274774774774775,52655,tt0052655,0,1959,66,"Comedy,Crime,Horror",nm0000339,nm0341458,"['nm0588241', 'nm0606371', 'nm0136147', 'nm0123630']"
5531,8008,Brigadoon (1954),Fantasy|Musical|Romance,397,3.3853904282115868,46807,tt0046807,0,1954,108,"Fantasy,Musical,Romance",nm0591486,nm0503585,"['nm0000037', 'nm0004496', 'nm0001998', 'nm0829359']"
5532,8010,"Power of One, The (1992)",Drama,443,3.697516930022573,105159,tt0105159,0,1992,127,"Drama,Sport",nm0000814,"nm0183811,nm0436543","['nm0001151', 'nm0000090', 'nm0000151', 'nm0473447']"
5533,8011,"Weather Underground, The (2002)",Documentary,437,3.824942791762014,343168,tt0343168,0,2002,92,"Documentary,History,War","nm0796903,nm0338316",\N,"['nm0000666', 'nm1303288', 'nm0486148', 'nm0924782']"
5534,8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,593,3.806070826306914,199683,tt0199683,0,1999,122,"Comedy,Drama",nm0001429,nm0001429,"['nm0001429', 'nm0782858', 'nm0457229', 'nm0317243']"
5535,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,2130,3.996009389671361,374546,tt0374546,0,2003,103,"Drama,Romance",nm1104118,nm1104118,"['nm1104118', 'nm1230598', 'nm1414385', 'nm1018275']"
5536,8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,232,3.6142241379310343,64806,tt0064806,0,1970,90,"Adventure,Animation,Comedy","nm0597520,nm0506187,nm0005062","nm0005062,nm0742078,nm0433132","['nm0665822', 'nm0175788', 'nm0000305', 'nm0124889']"
5537,8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,569,3.614235500878735,68638,tt0068638,0,1972,123,"Action,Crime,Thriller",nm0001603,"nm0001353,nm0860292","['nm0000537', 'nm0532298', 'nm0424565', 'nm0001783']"
5538,8017,10 Rillington Place (1971),Crime|Drama|Thriller,160,3.515625,66730,tt0066730,0,1971,111,"Biography,Crime,Drama",nm0281507,"nm0264088,nm0448188","['nm0000277', 'nm0002096', 'nm0000457', 'nm0382411']"
5539,8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,734,3.3923705722070845,308379,tt0308379,0,2002,101,"Drama,Horror,Mystery",nm0620378,"nm0840626,nm0406772,nm0620378,nm0840613,nm1327703","['nm0475878', 'nm1287602', 'nm1290029', 'nm0594655']"
5540,8033,How to Steal a Million (1966),Comedy|Crime|Romance,825,3.913939393939394,60522,tt0060522,0,1966,123,"Comedy,Crime,Romance",nm0943758,"nm0103488,nm0475823","['nm0000030', 'nm0000564', 'nm0908919', 'nm0341518']"
5541,8039,Support Your Local Sheriff! (1969),Comedy|Western,483,3.646997929606625,65051,tt0065051,0,1969,92,"Comedy,Western",nm0447944,nm0101115,"['nm0001258', 'nm0352466', 'nm0000974', 'nm0604702']"
5542,8042,Mean Streets (1973),Crime|Drama,1728,3.808449074074074,70379,tt0070379,0,1973,112,"Crime,Drama,Thriller",nm0000217,"nm0000217,nm0552731","['nm0000134', 'nm0000172', 'nm0698998', 'nm0732364']"
5543,8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,311,3.829581993569132,23042,tt0023042,0,1932,92,"Crime,Drama,Film-Noir",nm0503777,"nm0122859,nm0337914,nm0391763,nm0316807","['nm0612847', 'nm0268225', 'nm0899091', 'nm0290271']"
5544,8045,Hamburger Hill (1987),Action|Drama|War,426,3.2370892018779345,93137,tt0093137,0,1987,110,"Action,Drama,Thriller",nm0410139,nm0135829,"['nm0057450', 'nm0090225', 'nm0000332', 'nm0230822']"
5545,8056,Harper (1966),Crime|Drama|Mystery,127,3.2992125984251968,60490,tt0060490,0,1966,121,"Crime,Drama,Mystery",nm0806915,"nm0001279,nm0531906","['nm0000056', 'nm0000002', 'nm0364915', 'nm0384050']"
5546,8062,Dahmer (2002),Drama|Horror|Thriller,149,2.5906040268456376,285728,tt0285728,0,2002,101,"Biography,Crime,Drama",nm0414817,"nm0083547,nm0414817","['nm0719637', 'nm0001117', 'nm0907539', 'nm0998480']"
5547,8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,153,3.0065359477124183,192657,tt0192657,0,1999,125,"Action,Thriller",nm0437625,nm0437625,"['nm0359197', 'nm0158856', 'nm0453746', 'nm0814280']"
5548,8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,594,3.8156565656565657,47849,tt0047849,0,1955,81,"Crime,Drama,Mystery",nm0836328,"nm0442228,nm0570190,nm0107734","['nm0000075', 'nm0752813', 'nm0004282', 'nm0415591']"
5549,8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,359,3.701949860724234,180748,tt0180748,0,1999,91,"Action,Comedy,Crime",nm0647718,nm0421314,"['nm0091035', 'nm0191318', 'nm0509263', 'nm0421716']"
5550,8119,Crossroads (1986),Drama,252,3.251984126984127,90888,tt0090888,0,1986,99,"Drama,Music,Mystery",nm0001353,nm0299301,"['nm0001494', 'nm0784171', 'nm0000415', 'nm0608012']"
5551,8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,225,3.7311111111111113,366532,tt0366532,0,2003,108,Comedy,nm0693648,nm0779433,"['nm0100333', 'nm0491426', 'nm0098928', 'nm1655112']"
5552,8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,631,3.9706814580031695,18455,tt0018455,0,1927,94,"Drama,Romance",nm0003638,"nm0562346,nm0837183,nm0385012,nm0129721","['nm0639563', 'nm0310980', 'nm0515272', 'nm0743017']"
5553,8126,Shock Corridor (1963),Drama,220,3.4363636363636365,57495,tt0057495,0,1963,101,"Drama,Mystery",nm0002087,nm0002087,"['nm0106539', 'nm0869927', 'nm0262775', 'nm0078940']"
5554,8128,Au revoir les enfants (1987),Drama,847,3.9681227863046047,92593,tt0092593,0,1987,104,"Drama,War",nm0001501,nm0001501,"['nm0542009', 'nm0270830', 'nm0705072', 'nm0141133']"
5555,8130,"Girl Next Door, The (1999)",Documentary,132,3.117424242424242,189553,tt0189553,0,1999,82,Documentary,nm0297543,"nm0296250,nm0278667",
5556,8131,Pursuit of Happiness (2001),Comedy|Romance,668,3.719311377245509,243508,tt0243508,0,2001,93,"Comedy,Romance",nm0003289,nm0953498,"['nm0001844', 'nm0001272', 'nm0005057', 'nm0887187']"
5557,8132,Gladiator (1992),Action|Drama,3285,3.9,104346,tt0104346,0,1992,101,"Action,Drama,Sport",nm0380705,"nm0587429,nm0436543,nm0450361","['nm0338614', 'nm0000421', 'nm0001133', 'nm0507963']"
5558,8134,Wonderful Days (a.k.a. Sky Blue) (2003),Animation|Sci-Fi,209,3.351674641148325,353014,tt0353014,0,2003,86,"Action,Adventure,Animation",nm1340910,"nm4916501,nm1340910,nm1083610,nm1344929,nm0839331,nm1252760,nm1077728,nm1129097,nm1061418","['nm0008813', 'nm0146681', 'nm1654656', 'nm0512272']"
5559,8142,Dead or Alive: Hanzaisha (1999),Action|Crime,155,3.290322580645161,221111,tt0221111,0,1999,105,"Action,Crime,Drama",nm0586281,nm0454124,"['nm0014558', 'nm0847607', 'nm0410902', 'nm0654714']"
5560,8147,Charly (1968),Drama|Sci-Fi,542,3.6522140221402215,62794,tt0062794,0,1968,103,"Drama,Romance,Sci-Fi",nm0625680,"nm0450797,nm0798103","['nm0731772', 'nm0001954', 'nm0803785', 'nm0417824']"
5561,8153,Lust for Life (1956),Drama,143,3.531468531468532,49456,tt0049456,0,1956,122,"Biography,Drama","nm0002030,nm0591486","nm0181658,nm0831919","['nm0000018', 'nm0000063', 'nm0232019', 'nm0114386']"
5562,8154,"Dolce Vita, La (1960)",Drama,1687,3.912566686425608,53779,tt0053779,0,1960,174,"Comedy,Drama",nm0000019,"nm0684083,nm0000019,nm0280919,nm0740021,nm0001596","['nm0000052', 'nm0001179', 'nm0000733', 'nm0299014']"
5563,8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,680,3.683823529411765,193253,tt0193253,0,1999,102,"Action,Animation,Drama",nm0645657,"nm0651900,nm0158989","['nm0229923', 'nm0297740', 'nm0616142', 'nm0312589']"
5564,8158,Rush (1991),Crime|Drama,437,3.486270022883295,102820,tt0102820,0,1991,120,"Action,Crime,Drama",nm0005572,"nm0941948,nm0223320","['nm0000574', 'nm0000492', 'nm0000385', 'nm0001611']"
5565,8167,Captain Blood (1935),Action|Adventure|Romance,467,3.84796573875803,26174,tt0026174,0,1935,119,"Action,Adventure,History",nm0002031,"nm0754581,nm0732452","['nm0001224', 'nm0000014', 'nm0041172', 'nm0001651']"
5566,8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,1736,3.244815668202765,92494,tt0092494,0,1987,106,"Comedy,Family,Fantasy",nm0730422,"nm0308376,nm0083348,nm0730422,nm0534681,nm0934093","['nm0002025', 'nm0001788', 'nm0574433', 'nm0001615']"
5567,8183,Educating Rita (1983),Comedy|Drama,651,3.662826420890937,85478,tt0085478,0,1983,110,"Comedy,Drama",nm0318150,nm0751516,"['nm0000323', 'nm0910278', 'nm0931302', 'nm0513520']"
5568,8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,285,3.977192982456141,47445,tt0047445,0,1954,124,Drama,nm0003226,"nm0605286,nm0297687,nm0406808","['nm0849011', 'nm0359296', 'nm0434593', 'nm0793879']"
5569,8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,144,3.5416666666666665,57840,tt0057840,0,1964,115,"Comedy,Drama,Romance",nm0002137,"nm0154665,nm0401239","['nm0001258', 'nm0000267', 'nm0002048', 'nm0000336']"
5570,8191,Anne of the Thousand Days (1969),Drama,304,3.776315789473684,64030,tt0064030,0,1969,145,"Biography,Drama,History",nm0418986,"nm0092658,nm0354942,nm0812501,nm0027173","['nm0000009', 'nm0000991', 'nm0660327', 'nm0703033']"
5571,8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,628,3.90843949044586,53619,tt0053619,0,1960,144,"Drama,Mystery,Romance",nm0000774,"nm0000774,nm0059026,nm0346096","['nm0275213', 'nm0900143', 'nm0557159', 'nm0087017']"
5572,8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,229,3.1812227074235806,65466,tt0065466,0,1970,109,"Comedy,Drama,Music",nm0000540,"nm0001170,nm0000540","['nm0713820', 'nm0616675', 'nm0564394', 'nm0493677']"
5573,8197,Hiroshima Mon Amour (1959),Drama|Romance|War,605,3.909917355371901,52893,tt0052893,0,1959,90,"Drama,Romance",nm0720297,nm0243921,"['nm0728938', 'nm0645402', 'nm0202072', 'nm0053289']"
5574,8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,502,3.917330677290837,46478,tt0046478,0,1953,96,"Drama,Fantasy,War",nm0003226,"nm0875306,nm0879907,nm0442736,nm0406808,nm1218390","['nm0605270', 'nm0477553', 'nm0849011', 'nm0593930']"
5575,8207,"Day of the Jackal, The (1973)",Crime|Thriller,1850,3.921081081081081,69947,tt0069947,0,1973,143,"Crime,Drama,Thriller",nm0003593,"nm0287046,nm0743584","['nm0002081', 'nm0018776', 'nm0041509', 'nm0045996']"
5576,8221,War of the Buttons (1994),Adventure|Children|Drama,152,3.651315789473684,111666,tt0111666,0,1994,94,"Adventure,Drama,Family",nm0731253,"nm0673681,nm0919815,nm0002216","['nm0280249', 'nm1918199', 'nm0622543', 'nm0573657']"
5577,8222,"Other, The (1972)",Drama|Horror|Mystery|Thriller,115,3.2869565217391306,69050,tt0069050,0,1972,108,"Drama,Horror,Mystery",nm0612322,nm0874502,"['nm0353467', 'nm0611707', 'nm0879886', 'nm0879887']"
5578,8225,Night of the Living Dead (1990),Horror,701,3.375891583452211,100258,tt0100258,0,1990,92,Horror,nm0767741,"nm0751652,nm0001681","['nm0865302', 'nm0848191', 'nm0869981', 'nm0027174']"
5579,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,2917,4.009770311964347,22111,tt0022111,0,1931,80,"Crime,Drama,Film-Noir",nm0215877,"nm0358591,nm0298494,nm0391763,nm0399203","['nm0199841', 'nm0007220', 'nm0226502', 'nm0580916']"
5580,8235,Safety Last! (1923),Action|Comedy|Romance,452,3.922566371681416,14429,tt0014429,0,1923,74,"Action,Comedy,Thriller","nm0628345,nm0853130","nm0730018,nm0853130,nm0924065,nm0907778,nm0369841,nm0516001","['nm0516001', 'nm0205192', 'nm0835128', 'nm0949927']"
5581,8239,Viridiana (1961),Comedy|Drama,459,3.955337690631808,55601,tt0055601,0,1961,90,Drama,nm0000320,"nm0017855,nm0000320,nm0701918","['nm0683831', 'nm0704719', 'nm0721073', 'nm0130952']"
5582,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,1173,3.880221653878943,79833,tt0079833,0,1979,100,"Action,Adventure,Animation",nm0594503,"nm0700578,nm0594503,nm1500897,nm0556856,nm0495728","['nm0945280', 'nm0557968', 'nm0462017', 'nm0409296']"
5583,8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,682,3.7653958944281527,106307,tt0106307,0,1993,142,"Comedy,Drama,Fantasy",nm0001437,"nm0040575,nm0001437","['nm0000136', 'nm0001471', 'nm0001159', 'nm0000666']"
5584,8256,Queen Christina (1933),Drama|Romance,112,3.6517857142857135,24481,tt0024481,0,1933,99,"Biography,Drama,Romance",nm0541149,"nm0367814,nm0826554,nm0505996,nm0067103,nm0309567,nm0372942,nm0541149,nm0883328,nm0921995","['nm0001256', 'nm0318105', 'nm0445246', 'nm0832011']"
5585,8261,3 Women (Three Women) (1977),Drama,421,3.878859857482185,75612,tt0075612,0,1977,124,"Drama,Mystery,Thriller",nm0000265,"nm0000265,nm0720334","['nm0001167', 'nm0000651', 'nm0750023', 'nm0287279']"
5586,8264,Grey Gardens (1975),Documentary,389,3.845758354755784,73076,tt0073076,0,1975,95,"Comedy,Documentary,Drama","nm0317487,nm0563099,nm0563100,nm0583287",\N,
5587,8266,Purple Rain (1984),Drama|Musical,571,3.028021015761821,87957,tt0087957,0,1984,111,"Drama,Music,Romance",nm0536299,"nm0536299,nm0088479","['nm0002239', 'nm0467664', 'nm0206528', 'nm0439466']"
5588,8268,Point of No Return (1993),Action|Thriller,480,3.1239583333333334,107843,tt0107843,0,1993,109,"Action,Crime,Drama",nm0000824,"nm0000108,nm0315205,nm0785311","['nm0000403', 'nm0000321', 'nm0000551', 'nm0001208']"
5589,8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,243,3.718106995884773,100112,tt0100112,0,1990,82,"Comedy,Drama,Romance",nm0496312,"nm0460104,nm0496312","['nm0734000', 'nm0302105', 'nm0078109', 'nm0156737']"
5590,8273,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)",Comedy|Drama|Romance,191,3.37434554973822,104545,tt0104545,0,1992,95,"Comedy,Drama,Romance",nm0000940,"nm0133561,nm0000940,nm0600398","['nm0004851', 'nm0762248', 'nm0302105', 'nm0225921']"
5591,8275,College (1927),Comedy,130,3.55,17765,tt0017765,0,1927,66,"Comedy,Drama,Sport","nm0395023,nm0000036","nm0361882,nm0289381","['nm0000036', 'nm0180465', 'nm0104238', 'nm0329467']"
5592,8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),Mystery,215,3.6348837209302327,61075,tt0061075,0,1965,91,"Crime,Mystery,Thriller",nm0689659,"nm0947343,nm0869935,nm0002005","['nm0639385', 'nm0247881', 'nm0003104', 'nm0312890']"
5593,8295,"Most Dangerous Game, The (1932)",Adventure|Mystery|Thriller,207,3.429951690821256,23238,tt0023238,0,1932,63,"Action,Adventure,Horror","nm0774325,nm0681635","nm0187256,nm0175028","['nm0566948', 'nm0942039', 'nm0052203', 'nm0035877']"
5594,8327,Dolls (2002),Drama|Romance,421,3.806413301662708,330229,tt0330229,0,2002,114,"Drama,Romance",nm0001429,nm0001429,"['nm0437816', 'nm0632689', 'nm0586227', 'nm0297906']"
